actual_label,behavior_probability,behavior_prediction,drift_score
0,0.0036042726,0,0.8677626876340243
0,0.003203462,0,0.9038598999285203
0,0.0032688705,0,0.9465689778413152
0,0.010322804,0,0.9231593995711223
0,0.0053580967,0,0.9419228020014296
0,0.005015669,0,0.7673338098641888
0,0.0077872607,0,0.6134739099356683
0,0.0029494464,0,0.9415654038599
0,0.0047125774,0,0.9229807005003574
0,0.0067215944,0,0.8588277340957827
0,0.020127863,0,0.4789135096497498
0,0.003744857,0,0.8513223731236598
0,0.0041961917,0,0.8398856325947105
0,0.005882948,0,0.6565403859899929
0,0.0039030453,0,0.8747319513938527
0,0.0071763652,0,0.7803788420300214
0,0.0064097364,0,0.8582916368834882
0,0.014051942,0,0.8186204431736955
0,0.003043487,0,0.8813438170121516
0,0.0034627025,0,0.9522873481057899
0,0.018279122,0,0.8838456040028592
0,0.0049821804,0,0.8945675482487491
0,0.025214685,0,0.9002859185132237
0,0.0063258153,0,0.9785561115082202
0,0.0012782213,0,0.9937455325232308
0,0.004201575,0,0.8624017155110794
0,0.003856166,0,0.875625446747677
0,0.032857202,0,0.9454967834167263
0,0.006177004,0,0.9821300929235168
0,0.0035237682,0,0.8649035025017869
0,0.010426188,0,0.6377769835596855
0,0.0025283922,0,0.8784846318799142
0,0.0031122451,0,0.9081486776268763
0,0.0019041344,0,0.9185132237312366
0,0.0044285986,0,0.8963545389563974
0,0.005088909,0,0.9462115796997855
0,0.014318875,0,0.6147248034310222
0,0.0010096874,0,0.9928520371694067
0,0.017601056,0,0.8795568263045033
0,0.005961702,0,0.8552537526804861
0,0.0058035837,0,0.6915654038599
0,0.009694385,0,0.9630092923516798
0,0.0062745116,0,0.8488205861329521
0,0.0056756027,0,0.9337026447462473
0,0.0012291038,0,0.9921372408863474
0,0.003929436,0,0.8593638313080773
0,0.01044146,0,0.5832737669764118
0,6.942558e-05,0,0.9985704074338814
0,0.0028302656,0,0.9365618298784847
0,0.008223012,0,0.9937455325232308
0,0.004979477,0,0.8783059328091494
0,0.017491732,0,0.63831308077198
0,0.006727422,0,0.6535025017869907
0,0.0033517163,0,0.8482844889206577
0,0.007705171,0,0.7939599714081487
0,0.0016779404,0,0.9228020014295926
0,0.0038678364,0,0.8046819156540386
0,0.0037129705,0,0.7827019299499642
0,0.0026368534,0,0.9576483202287348
0,0.0093497615,0,0.8657969978556112
0,0.04626655,0,0.5486061472480344
0,0.008248204,0,0.9056468906361687
0,0.0040065395,0,0.7891350964974982
0,0.0027827108,0,0.9730164403145104
0,0.020806301,0,0.988205861329521
0,0.0070492043,0,0.8261258041458185
0,0.002950765,0,0.8804503216583274
0,0.0027272163,0,0.875625446747677
0,0.0058393884,0,0.8786633309506791
0,0.015566006,0,0.9052894924946391
0,0.0038323395,0,0.9317369549678342
0,0.008863811,0,0.863831308077198
0,0.0064156796,0,0.8670478913509649
0,0.0051811184,0,0.8879556826304503
0,0.01123356,0,0.955325232308792
0,0.0018153604,0,0.9746247319513939
0,0.00021634056,0,0.9982130092923517
0,0.0033016594,0,0.807541100786276
0,0.002951211,0,0.9796283059328091
0,0.001755087,0,0.9887419585418156
0,0.0057054316,0,0.9769478198713367
0,0.0063779773,0,0.8761615439599714
0,0.002425881,0,0.9781987133666905
0,0.006526124,0,0.7816297355253753
0,0.0025896763,0,0.8763402430307362
0,0.017436372,0,0.9040385989992852
0,0.01656365,0,0.6459971408148678
0,0.051936124,0,0.8466761972837741
0,0.0045052217,0,0.9472837741243746
0,0.004677953,0,0.9213724088634739
0,0.009644486,0,0.90421729807005
0,0.0080174375,0,0.9463902787705504
0,0.0039912355,0,0.978734810578985
0,0.008680153,0,0.8940314510364546
